1987 Porsche 911 Turbo M505 Slantnose,"37,964 mi · Manual · LHD · Original & Highly Original","West Palm Beach, FL, USA","$198,800
SOLD",Broad Arrow,Auction,"Nov 19, 2022"
2019 Porsche 911 Targa 4 GTS,"1,001 mi · Automatic · LHD · Original & Highly Original","Los Angeles, CA, USA","$165,000
SOLD",Bring a Trailer,Auction,"Nov 19, 2022"
1993 Porsche 911 RS America,"78,986 mi · Manual · LHD · Restored-Original","West Palm Beach, FL, USA","$142,800
SOLD",Broad Arrow,Auction,"Nov 19, 2022"
2006 Porsche 911 Carrera S,"61,172 mi · Manual · LHD · Original & Highly Original","Seminole County, FL, USA",SOLD,Collective Auto Group,Fixed-price,"Nov 19, 2022"
1989 Porsche 911 Carrera Coupe,"66,000 mi · Manual · LHD · Restored-Original","Portland, OR, USA",SOLD,Avant Garde Collection,Fixed-price,"Nov 19, 2022"
1970 Porsche 911S 2.2-Litre Coupé,TMU · Manual · LHD · Restored-Original,"Milan, Lombardy, ITA","€105,800
SOLD",Bonhams,Auction,"Nov 18, 2022"
2004 Porsche 911 (996) Carrera 4S Cabriolet,"142,574 km (88,591 mi) · Manual · LHD · Original & Highly Original","Skåne County, SWE","€34,750
SOLD",Collecting Cars,Auction,"Nov 18, 2022"
1996 Porsche 911 (993) Turbo,"205,782 km (127,867 mi) · Manual · LHD · Restored-Original","Nuremberg, DEU","€127,000
SOLD",Collecting Cars,Auction,"Nov 18, 2022"
2003 Porsche 996 Carrera Cabriolet 6-Speed,"129,444 mi · Manual · LHD · Restored-Original","Oakland, CA, USA","$17,000
SOLD",PCARMARKET,Auction,"Nov 18, 2022"
1983 Porsche 911SC Coupe,TMU · Manual · LHD · Restored-Original,"Portland, OR, USA","$75,000
SOLD",Bring a Trailer,Auction,"Nov 18, 2022"
2018 Porsche 911 GT3 6-Speed,"3,275 mi · Manual · LHD · Original & Highly Original","Avon, OH, USA","$187,500
SOLD",Bring a Trailer,Auction,"Nov 18, 2022"
2007 Porsche 911 GT3,"24,880 mi · Manual · LHD · Restored-Original","Denver, CO, USA","$115,000
SOLD",Bring a Trailer,Auction,"Nov 18, 2022"
1997 Porsche 911 Carrera 4S Coupe 6-Speed,"50,375 mi · Manual · LHD · Original & Highly Original","Wellesley, MA, USA","$125,000
SOLD",Bring a Trailer,Auction,"Nov 18, 2022"
2003 Porsche 911 Carrera Targa 6-Speed,"62,538 mi · Manual · LHD · Restored-Original","Knoxville, TN, USA","$32,750
SOLD",Bring a Trailer,Auction,"Nov 18, 2022"
2002 Porsche 911 Carrera Cabriolet,"35,469 mi · Automatic · LHD · Original & Highly Original","Lower Merion Township, PA, USA","$40,750
SOLD",Bring a Trailer,Auction,"Nov 18, 2022"
2018 Porsche 911 Turbo S Coupe,"22,410 mi · Automatic · LHD · Modified","Miami-Dade County, FL, USA",SOLD,Prestige Imports,Fixed-price,"Nov 18, 2022"
1985 Porsche 911 Carrera Targa,"301,004 mi · Manual · LHD · Original & Highly Original","Grand Rapids, MI, USA",SOLD,GR Auto Gallery,Fixed-price,"Nov 18, 2022"
