2016 Toyota Land Cruiser,"88,600 mi · Automatic · LHD · Original & Highly Original","Montgomery County, TX, USA","$55,555
SOLD",Cars & Bids,Auction,"Oct 12, 2022"
1993 Toyota Land Cruiser Prado LJ78 5-Speed,TMU · Manual · RHD · Original & Highly Original,"Salt Lake City, UT, USA","$14,651
SOLD",Marqued,Auction,"Oct 11, 2022"
1997 Toyota Land Cruiser FZJ80 40th Anniversary Edition,"106,000 mi · Automatic · LHD · Modified","City of Yonkers, NY, USA","$26,250
SOLD",Bring a Trailer,Auction,"Oct 11, 2022"
1976 Toyota Land Cruiser BJ40,TMU · Manual · LHD · Restored-Original,"Littleton, CO, USA","$19,000
SOLD",Bring a Trailer,Auction,"Oct 11, 2022"
1978 Toyota FJ43 Land Cruiser,TMU · Manual · LHD · Restored-Original,"Miami, FL, USA","$46,000
SOLD",Bring a Trailer,Auction,"Oct 10, 2022"
1973 Toyota Land Cruiser FJ55,TMU · Manual · LHD · Restored-Original,"Monmouth, OR, USA","$28,000
SOLD",Bring a Trailer,Auction,"Oct 9, 2022"
1988 Toyota Land Cruiser FJ62,"165,000 mi · Automatic · LHD · Original & Highly Original","Homer, IL, USA","$24,000
SOLD",Bring a Trailer,Auction,"Oct 9, 2022"
1993 Toyota Land Cruiser VX Limited FZJ80,"143,061 km (88,894 mi) · Automatic · RHD · Modified","Lynden, WA, USA","$26,950
SOLD",JDM Supply,Fixed-price,"Oct 8, 2022"
1975 Toyota FJ40,"51,842 km (32,213 mi) · Manual · LHD · Project",Italy,"€10,015
SOLD",Catawiki,Auction,"Oct 8, 2022"
1997 Toyota Land Cruiser,"231,600 mi · Automatic · LHD · Original & Highly Original","Hagerstown, MD, USA","$15,000
SOLD",Cars & Bids,Auction,"Oct 7, 2022"
1996 Toyota Land Cruiser FZJ80,"142,000 mi · Automatic · LHD · Original & Highly Original","Phoenix, AZ, USA","$41,000
SOLD",Bring a Trailer,Auction,"Oct 7, 2022"
1978 Toyota Land Cruiser FJ40,TMU · Manual · LHD · Restored-Original,"Miami, FL, USA","$42,000
SOLD",Bring a Trailer,Auction,"Oct 7, 2022"
1974 Toyota FJ40 Land Cruiser,TMU · Manual · LHD · Restored-Original,"Hershey, PA, USA","$53,900
SOLD",RM Sotheby's,Auction,"Oct 6, 2022"
1996 Toyota Land Cruiser FZJ80,"158,000 mi · Automatic · LHD · Original & Highly Original","Kent, CT, USA","$13,750
SOLD",Bring a Trailer,Auction,"Oct 6, 2022"
1961 Toyota Land Cruiser FJ40,TMU · Automatic · LHD · Restomod & Custom,"La Vergne, TN, USA",SOLD,Streetside Classics,Fixed-price,"Oct 6, 2022"
1991 Toyota Land Cruiser FJ80,"93,018 mi · Automatic · LHD · Original & Highly Original","Denver, CO, USA",SOLD,Worldwide Vintage Autos,Fixed-price,"Oct 6, 2022"
1966 Toyota Land Cruiser FJ40 4-Speed,TMU · Manual · LHD · Restored-Modified,"Burlingame, CA, USA","$19,000
SOLD",Bring a Trailer,Auction,"Oct 5, 2022"
1975 Toyota Land Cruiser FJ40,TMU · Manual · LHD · Restomod & Custom,"Portland, OR, USA","$29,500
SOLD",Bring a Trailer,Auction,"Oct 5, 2022"
1994 Toyota Land Cruiser,"129,323 mi · Automatic · LHD · Modified","Auburn, MA, USA",SOLD,High Octane Classics,Fixed-price,"Oct 5, 2022"
1987 Toyota Land Cruiser FJ60,"94,198 mi · Manual · LHD · Restored-Original","Atlanta, GA, USA",SOLD,Motorcar Studio,Fixed-price,"Oct 5, 2022"
1984 Toyota Land Cruiser FJ40,TMU · Manual · LHD · Restored-Modified,"Orange County, FL, USA","$37,250
SOLD",Bring a Trailer,Auction,"Oct 4, 2022"
2007 Toyota Land Cruiser UZJ100,"159,000 mi · Automatic · LHD · Original & Highly Original","Lincoln, NE, USA","$19,000
SOLD",Bring a Trailer,Auction,"Oct 3, 2022"
1971 Toyota Land Cruiser FJ40,TMU · Manual · LHD · Restored-Original,"Birmingham, AL, USA","$43,025
SOLD",Bring a Trailer,Auction,"Oct 1, 2022"
1981 Toyota Land Cruiser FJ40,TMU · Manual · LHD · Restored-Modified,"Newport, RI, USA","$32,480
SOLD",Bonhams,Auction,"Sep 30, 2022"
1990 Toyota Bandeirante OJ55,TMU · Manual · LHD · Restored-Original,"Oklahoma City, OK, USA","$25,250
SOLD",Bring a Trailer,Auction,"Sep 30, 2022"
1982 Toyota Land Cruiser FJ60,"135,000 mi · Manual · LHD · Restored-Original","Baton Rouge, LA, USA","$24,000
SOLD",Bring a Trailer,Auction,"Sep 30, 2022"
1996 Toyota Land Cruiser,"220,700 mi · Automatic · LHD · Restored-Modified","Hagerstown, MD, USA","$19,550
SOLD",Cars & Bids,Auction,"Sep 29, 2022"
1989 Toyota Land Cruiser FJ62,"258,000 mi · Automatic · LHD · Original & Highly Original","Wyckoff, NJ, USA","$36,250
SOLD",Bring a Trailer,Auction,"Sep 29, 2022"
1967 Toyota Land Cruiser FJ45,TMU · Manual · LHD · Original & Highly Original,"Thousand Oaks, CA, USA","$22,000
SOLD",Bring a Trailer,Auction,"Sep 29, 2022"
2001 Toyota Land Cruiser UZJ100,"157,000 mi · Automatic · LHD · Modified","Scottsdale, AZ, USA","$30,500
SOLD",Bring a Trailer,Auction,"Sep 29, 2022"
