2018 BMW M4,"51,099 mi · Automatic · LHD · Original & Highly Original","Murrieta, CA, USA",SOLD,West Coast Exotic Cars,Fixed-price,"Nov 17, 2022"
2021 BMW M4 Competition,"5,477 mi · Automatic · LHD · Original & Highly Original","Moonachie, NJ, USA",SOLD,Vantage Auto The Collection,Fixed-price,"Nov 13, 2022"
2018 BMW M4 CS,"49,699 km (30,882 mi) · Automatic · LHD · Original & Highly Original","Saint-Égrève, FRA","€67,000
SOLD",Collecting Cars,Auction,"Nov 10, 2022"
2016 BMW M4,"72,963 mi · Automatic · LHD · Original & Highly Original","Murrieta, CA, USA",SOLD,West Coast Exotic Cars,Fixed-price,"Nov 5, 2022"
2015 BMW M4,"25,003 mi · Manual · LHD · Original & Highly Original","Livermore, CA, USA",SOLD,My Hot Cars,Fixed-price,"Nov 4, 2022"
2018 BMW 420I M,"18,700 mi · Manual · RHD · Original & Highly Original","Vale of White Horse, GBR","£16,650
SOLD",The Market by Bonhams,Auction,"Oct 28, 2022"
2016 BMW M4 GTS,"3,900 mi · Automatic · LHD · Original & Highly Original","Middleton, WI, USA","$80,000
SOLD",Bring a Trailer,Auction,"Oct 26, 2022"
2022 BMW M4 Competition xDrive,394 mi · Automatic · LHD · Original & Highly Original,"Fort Lauderdale, FL, USA",SOLD,Ferrari of Fort Lauderdale,Fixed-price,"Oct 23, 2022"
2018 BMW M4,"27,789 mi · Automatic · LHD · Modified","Miami-Dade County, FL, USA",SOLD,Prestige Imports,Fixed-price,"Oct 21, 2022"
2020 BMW M4 Competition Heritage Edition,"4,129 mi · Automatic · LHD · Original & Highly Original","Akron, OH, USA",SOLD,Perfect Auto Collection,Fixed-price,"Oct 16, 2022"
2014 BMW 428I xDrive,"74,076 mi · Automatic · LHD · Original & Highly Original","Akron, OH, USA",SOLD,Perfect Auto Collection,Fixed-price,"Oct 16, 2022"
2018 BMW 430I Convertible,"50,000 mi · Automatic · LHD · Original & Highly Original","Chicago, IL, USA","$40,700
SOLD",Mecum,Auction,"Oct 14, 2022"
2016 BMW M4,"47,483 mi · Automatic · LHD · Original & Highly Original","Akron, OH, USA",SOLD,Perfect Auto Collection,Fixed-price,"Oct 12, 2022"
2015 BMW 428I,"77,878 mi · Automatic · LHD · Original & Highly Original","Miami, FL, USA",SOLD,Sport Cars Miami,Fixed-price,"Oct 12, 2022"
2018 BMW M4 Competition 6-Speed,"35,915 mi · Manual · LHD · Original & Highly Original","Fort Lauderdale, FL, USA","$49,750
SOLD",PCARMARKET,Auction,"Oct 6, 2022"
2015 BMW M4,"21,740 mi · Manual · LHD · Original & Highly Original","Bellevue, WA, USA",SOLD,Park Place LTD,Fixed-price,"Oct 4, 2022"
2018 BMW 430I,"85,281 mi · Automatic · LHD · Original & Highly Original","Miami, FL, USA",SOLD,Sport Cars Miami,Fixed-price,"Oct 4, 2022"
2020 BMW 420D M Sport Cabriolet,"2,820 mi · Automatic · RHD · Original & Highly Original","Vale of White Horse, GBR","£27,250
SOLD",The Market by Bonhams,Auction,"Oct 3, 2022"
2017 BMW 4 Series 440I xDrive Gran Coupe,"28,159 mi · Automatic · LHD · Original & Highly Original","Akron, OH, USA",SOLD,Perfect Auto Collection,Fixed-price,"Sep 30, 2022"
2018 BMW 440I xDrive,"42,154 mi · Automatic · LHD · Original & Highly Original","Akron, OH, USA",SOLD,Perfect Auto Collection,Fixed-price,"Sep 29, 2022"
2017 BMW M4 Coupe Competition Package,"4,400 mi · Automatic · LHD · Original & Highly Original","Parker, CO, USA","$63,000
SOLD",Bring a Trailer,Auction,"Sep 23, 2022"
2018 BMW M4 Convertible,"4,700 mi · Automatic · LHD · Original & Highly Original","Jericho, NY, USA","$59,000
SOLD",Cars & Bids,Auction,"Sep 23, 2022"
2019 BMW M4,"25,500 mi · Automatic · LHD · Original & Highly Original","Orlando, FL, USA","$64,500
SOLD",Cars & Bids,Auction,"Sep 22, 2022"
2015 BMW M4 Convertible,"38,400 mi · Automatic · LHD · Original & Highly Original","Redding, CA, USA","$41,000
SOLD",Cars & Bids,Auction,"Sep 21, 2022"
2015 BMW M4 Convertible Modified,"79,863 mi · Automatic · LHD · Modified","East Norwich, NY, USA","$32,000
SOLD",PCARMARKET,Fixed-price,"Sep 21, 2022"
2019 BMW M4 Competition,"5,225 mi · Automatic · LHD · Original & Highly Original","Bergen County, NJ, USA","$60,000
SOLD",PCARMARKET,Fixed-price,"Sep 16, 2022"
2022 BMW M4 Kith Edition,31 mi · Automatic · LHD · Original & Highly Original,"Miami-Dade County, FL, USA",SOLD,Prestige Imports,Fixed-price,"Sep 12, 2022"
2016 BMW 435I Coupe,"29,800 mi · Automatic · LHD · Original & Highly Original","San Luis Obispo County, CA, USA","$27,750
SOLD",Cars & Bids,Auction,"Sep 12, 2022"
2016 BMW M4,"41,001 mi · Automatic · LHD · Original & Highly Original","Akron, OH, USA",SOLD,Perfect Auto Collection,Fixed-price,"Sep 11, 2022"
2015 BMW M4,"42,320 mi · Automatic · LHD · Modified","Village of Pewaukee, WI, USA",SOLD,Cassandra's Motorsports,Fixed-price,"Sep 6, 2022"
2020 BMW M4 Competition Package,"27,992 mi · Automatic · LHD · Original & Highly Original","Akron, OH, USA",SOLD,Perfect Auto Collection,Fixed-price,"Sep 4, 2022"
2016 BMW M4 GTS,"11,000 mi · Automatic · LHD · Original & Highly Original","Simpsonville, SC, USA","$82,500
SOLD",Bring a Trailer,Auction,"Sep 1, 2022"
2018 BMW M4 Competition Package,"43,000 mi · Automatic · LHD · Original & Highly Original","Costa Mesa, CA, USA","$52,777
SOLD",Bring a Trailer,Auction,"Aug 23, 2022"
2018 BMW M4 Competition,"27,006 mi · Automatic · LHD · Original & Highly Original","Akron, OH, USA",SOLD,Perfect Auto Collection,Fixed-price,"Aug 17, 2022"
2015 BMW M4,"12,596 mi · Manual · LHD · Modified","Bellevue, WA, USA",SOLD,Park Place LTD,Fixed-price,"Aug 11, 2022"
2016 BMW M4 GTS,895 mi · Automatic · RHD · Original & Highly Original,"Worcestershire, GBR","£83,500
SOLD",Collecting Cars,Auction,"Aug 3, 2022"
2016 BMW 435I ZHP Coupe,"48,500 mi · Automatic · LHD · Original & Highly Original","San Antonio, TX, USA","$29,250
SOLD",Cars & Bids,Auction,"Aug 2, 2022"
2017 BMW 430I,"36,126 mi · Automatic · LHD · Original & Highly Original","Miami-Dade County, FL, USA",SOLD,Prestige Imports,Fixed-price,"Aug 1, 2022"
2015 BMW M4 Coupe,"73,600 mi · Manual · LHD · Original & Highly Original","Santa Monica, CA, USA","$34,000
SOLD",Cars & Bids,Auction,"Aug 1, 2022"
2013 BMW 435D M Sport xDrive,"85,695 mi · Automatic · RHD · Original & Highly Original","Three Rivers, GBR","£11,500
SOLD",Collecting Cars,Auction,"Jul 21, 2022"
2022 BMW M4 Competition xDrive,226 mi · Automatic · LHD · Original & Highly Original,"Miami-Dade County, FL, USA",SOLD,Prestige Imports,Fixed-price,"Jul 18, 2022"
2018 BMW M4 Base,"30,050 mi · Automatic · LHD · Original & Highly Original","Akron, OH, USA",SOLD,Perfect Auto Collection,Fixed-price,"Jun 29, 2022"
2015 BMW 435I Gran Coupe,"62,000 mi · Automatic · LHD · Modified","Columbia, SC, USA","$24,500
SOLD",Cars & Bids,Auction,"Jun 28, 2022"
2019 BMW M4 CS,"6,700 mi · Automatic · LHD · Original & Highly Original","San Francisco, CA, USA","$72,150
SOLD",Cars & Bids,Auction,"Jun 27, 2022"
2015 BMW M4,"79,940 mi · Automatic · LHD · Original & Highly Original","Murrieta, CA, USA",SOLD,West Coast Exotic Cars,Fixed-price,"Jun 24, 2022"
2016 BMW M4,"40,786 mi · Automatic · LHD · Original & Highly Original","Akron, OH, USA",SOLD,Perfect Auto Collection,Fixed-price,"Jun 19, 2022"
2017 BMW M4,"27,898 mi · Automatic · LHD · Original & Highly Original","Akron, OH, USA",SOLD,Perfect Auto Collection,Fixed-price,"Jun 17, 2022"
2021 BMW M4 Competition,"5,738 mi · Automatic · LHD · Original & Highly Original","Miami-Dade County, FL, USA",SOLD,Prestige Imports,Fixed-price,"Jun 15, 2022"
2016 BMW M4 Convertible,"19,000 mi · Automatic · LHD · Original & Highly Original","San Antonio, TX, USA","$48,500
SOLD",Cars & Bids,Auction,"Jun 13, 2022"
2015 BMW M4 Convertible 6-Speed,"31,000 mi · Manual · LHD · Original & Highly Original","Hendersonville, TN, USA","$55,823
SOLD",Bring a Trailer,Auction,"Jun 2, 2022"
2016 BMW M4 Coupe,"24,000 mi · Automatic · LHD · Modified","Missouri City, TX, USA","$46,250
SOLD",Cars & Bids,Auction,"May 31, 2022"
2017 BMW M4 Coupe 6-Speed,"13,000 mi · Manual · LHD · Modified","South Hadley, MA, USA","$46,250
SOLD",Bring a Trailer,Auction,"May 31, 2022"
2018 BMW M4 Competition Coupe,"26,800 mi · Manual · LHD · Original & Highly Original","Lawrenceville, GA, USA","$56,000
SOLD",Cars & Bids,Auction,"May 18, 2022"
2017 BMW M4 Competition,"19,078 mi · Automatic · LHD · Original & Highly Original","Murrieta, CA, USA",SOLD,West Coast Exotic Cars,Fixed-price,"May 17, 2022"
2019 BMW M4 Competition Package,"4,700 mi · Automatic · LHD · Original & Highly Original","Raleigh, NC, USA","$77,999
SOLD",Bring a Trailer,Auction,"May 17, 2022"
2014 BMW 435I Coupe,"84,000 mi · Manual · LHD · Original & Highly Original","Phoenix, AZ, USA","$20,750
SOLD",Cars & Bids,Auction,"May 16, 2022"
2016 BMW 428I xDrive,"41,020 mi · Automatic · LHD · Original & Highly Original","Akron, OH, USA",SOLD,Perfect Auto Collection,Fixed-price,"May 6, 2022"
2021 BMW M4 Competition,"8,937 mi · Automatic · LHD · Original & Highly Original","Redwood City, CA, USA",SOLD,ISSIMI,Fixed-price,"Apr 27, 2022"
2016 BMW M4 GTS,"8,000 mi · Automatic · LHD · Original & Highly Original","New Braunfels, TX, USA","$84,000
SOLD",Bring a Trailer,Auction,"Apr 10, 2022"
