2000 BMW M Roadster,"44,000 mi · Manual · LHD · Original & Highly Original","Sleepy Hollow, IL, USA","$18,250
SOLD",Bring a Trailer,Auction,"Sep 3, 2022"
1998 BMW M Roadster,"7,000 mi · Manual · LHD · Original & Highly Original","Santa Rosa, CA, USA","$38,575
SOLD",Bring a Trailer,Auction,"Sep 2, 2022"
2002 BMW Z3 Coupe,"102,000 km (63,380 mi) · Manual · LHD · Original & Highly Original","Greenville, SC, USA","$29,000
SOLD",Bring a Trailer,Auction,"Aug 31, 2022"
2000 BMW M Coupe,"65,000 mi · Manual · LHD · Original & Highly Original","Pacifica, CA, USA","$33,500
SOLD",Bring a Trailer,Auction,"Aug 31, 2022"
1998 BMW Z3 2.8 5-Speed,"79,000 mi · Manual · LHD · Original & Highly Original","Georgetown, KY, USA","$10,555
SOLD",Bring a Trailer,Auction,"Aug 30, 2022"
1999 BMW Z3M Roadster,"19,800 mi · Manual · RHD · Original & Highly Original",United Kingdom,"£25,875
SOLD",Silverstone (UK),Auction,"Aug 27, 2022"
2000 BMW Z3 M Roadster,"91,633 km (56,938 mi) · Manual · LHD · Restored-Modified","Ystad, SWE","€26,500
SOLD",Collecting Cars,Auction,"Aug 26, 2022"
1998 BMW M Roadster,"60,000 mi · Manual · LHD · Original & Highly Original","Chicago, IL, USA","$18,000
SOLD",Bring a Trailer,Auction,"Aug 26, 2022"
2000 BMW M Coupe,"52,000 mi · Manual · LHD · Original & Highly Original","Cedar Falls, IA, USA","$36,000
SOLD",Bring a Trailer,Auction,"Aug 24, 2022"
1998 BMW Z3 1.9 5-Speed,"53,000 mi · Manual · LHD · Original & Highly Original","San Jose, CA, USA","$11,000
SOLD",Bring a Trailer,Auction,"Aug 24, 2022"
2001 BMW Z3 3.0I Convertible,"37,115 mi · Manual · LHD · Original & Highly Original","Elkhart Lake, WI, USA",SOLD,The Throttlestop,Fixed-price,"Aug 24, 2022"
2000 BMW M Roadster,"69,900 mi · Manual · LHD · Original & Highly Original","Herndon, VA, USA","$20,250
SOLD",Marqued,Auction,"Aug 23, 2022"
1997 BMW Z3 2.8,"35,000 mi · Automatic · LHD · Original & Highly Original","Raleigh, NC, USA","$15,600
SOLD",Bring a Trailer,Auction,"Aug 22, 2022"
1998 BMW M Roadster,"76,000 mi · Manual · LHD · Original & Highly Original","Rome, GA, USA","$22,000
SOLD",Bring a Trailer,Auction,"Aug 22, 2022"
1996 BMW Z3,"36,621 mi · Manual · LHD · Original & Highly Original","Grand Rapids, MI, USA",SOLD,Garage Kept Motors,Fixed-price,"Aug 21, 2022"
1998 BMW Z3 1.9 5-Speed,"75,000 mi · Manual · LHD · Original & Highly Original","Saint Cloud, FL, USA","$12,800
SOLD",Bring a Trailer,Auction,"Aug 17, 2022"
1997 BMW Z3 Convertible,"51,120 mi · Manual · LHD · Original & Highly Original","Concord, NC, USA",SOLD,Streetside Classics,Fixed-price,"Aug 14, 2022"
1999 BMW Z3 Coupe 2.8,"124,747 km (77,514 mi) · Manual · LHD · Original & Highly Original","Onsala, SWE","€12,750
SOLD",Collecting Cars,Auction,"Aug 10, 2022"
1998 BMW Z3 1.9 5-Speed,"45,000 mi · Manual · LHD · Original & Highly Original","Moonachie, NJ, USA","$15,000
SOLD",Bring a Trailer,Auction,"Aug 10, 2022"
2001 BMW M Roadster S54,"78,000 mi · Manual · LHD · Original & Highly Original","Wichita, KS, USA","$26,250
SOLD",Bring a Trailer,Auction,"Aug 10, 2022"
2001 BMW Z3 3.0I 5-Speed,"34,000 mi · Manual · LHD · Original & Highly Original","North Wales, PA, USA","$19,500
SOLD",Bring a Trailer,Auction,"Aug 9, 2022"
2002 BMW Z3 Roadster 3.0I 5-Speed,"43,000 mi · Manual · LHD · Original & Highly Original","Chandler, AZ, USA","$17,150
SOLD",Bring a Trailer,Auction,"Aug 8, 2022"
2000 BMW Z3 2.8I Roadster,"20,400 mi · Automatic · LHD · Original & Highly Original","Aledo, TX, USA","$16,750
SOLD",Cars & Bids,Auction,"Aug 4, 2022"
2001 BMW Z3 2.5I,"88,000 mi · Automatic · LHD · Original & Highly Original","Town of North Salem, NY, USA","$16,010
SOLD",Bring a Trailer,Auction,"Aug 3, 2022"
2001 BMW M Roadster S54,"36,000 mi · Manual · LHD · Original & Highly Original","Vienna, VA, USA","$32,000
SOLD",Bring a Trailer,Auction,"Aug 3, 2022"
1999 BMW Z3 M Roadster,"79,200 mi · Manual · LHD · Original & Highly Original","Bend, OR, USA","$19,850
SOLD",Cars & Bids,Auction,"Aug 1, 2022"
1999 BMW Z3 2.8 Coupe 5-Speed,"114,000 mi · Manual · LHD · Original & Highly Original","Alpharetta, GA, USA","$14,003
SOLD",Bring a Trailer,Auction,"Aug 1, 2022"
1997 BMW Z3 1.9,"228,005 km (141,676 mi) · Manual · LHD · Original & Highly Original",Netherlands,"€6,500
SOLD",Catawiki,Auction,"Jul 31, 2022"
2000 BMW Z3 2.3 5-Speed,"53,000 mi · Manual · LHD · Original & Highly Original","East Longmeadow, MA, USA","$13,000
SOLD",Bring a Trailer,Auction,"Jul 30, 2022"
1998 BMW Z3 1.9 5-Speed,"3,400 mi · Manual · LHD · Original & Highly Original","Altoona, PA, USA","$28,000
SOLD",Bring a Trailer,Auction,"Jul 30, 2022"
2001 BMW Z3 Convertible,Automatic · LHD · Original & Highly Original,"Harrisburg, PA, USA","$15,000
SOLD",Mecum,Auction,"Jul 29, 2022"
1996 BMW Z3 Convertible,Manual · LHD · Original & Highly Original,"Harrisburg, PA, USA","$11,000
SOLD",Mecum,Auction,"Jul 28, 2022"
2002 BMW M Coupe S54,"53,000 mi · Manual · LHD · Original & Highly Original","Carson City, NV, USA","$51,500
SOLD",Bring a Trailer,Auction,"Jul 28, 2022"
1997 BMW Z3 2.8 5-Speed,"34,000 mi · Manual · LHD · Original & Highly Original","Minier, IL, USA","$15,500
SOLD",Bring a Trailer,Auction,"Jul 27, 2022"
2000 BMW Z3 2.3 5-Speed,"24,000 mi · Manual · LHD · Original & Highly Original","Clearwater, FL, USA","$14,000
SOLD",Bring a Trailer,Auction,"Jul 23, 2022"
2000 BMW M Roadster,"83,000 mi · Manual · LHD · Original & Highly Original","San Rafael, CA, USA","$21,750
SOLD",Bring a Trailer,Auction,"Jul 23, 2022"
2001 BMW Z3 3.0I,"35,663 mi · Manual · LHD · Original & Highly Original","Middletown, CT, USA",SOLD,European Motorcars,Fixed-price,"Jul 22, 2022"
1999 BMW M Roadster,"63,856 mi · Manual · LHD · Original & Highly Original","Cortland, OH, USA","$19,000
SOLD",PCARMARKET,Auction,"Jul 22, 2022"
1999 BMW M Coupe,"82,000 mi · Manual · LHD · Original & Highly Original","Burbank, CA, USA","$29,250
SOLD",Bring a Trailer,Auction,"Jul 22, 2022"
1999 BMW M Roadster,"53,045 mi · Manual · LHD · Modified","Fresno, CA, USA","$17,500
SOLD",PCARMARKET,Auction,"Jul 20, 2022"
1998 BMW Z3 1.9 5-Speed,"89,000 mi · Manual · LHD · Original & Highly Original","Tupelo, MS, USA","$8,900
SOLD",Bring a Trailer,Auction,"Jul 19, 2022"
